"token_id","from_address","to_address","name","image","description","zone","size","type","poi","xlsx_size"
"5060022","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","High Culture 3","HS3_22.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Fashion Hub","20920.1"
"5060197","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","High Culture 3","HS3_197.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","84028.2"
"5060198","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","High Culture 3","HS3_198.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","84360.2"
"5060382","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","High Culture 3","HS3_382.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Fashion Hub","233157"
"5070100","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_100.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake, Central Business District","14362"
"5070053","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_53.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","10002.1"
"5070159","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_159.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","20017"
"5070289","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_289.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","31785.4"
"5070150","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_150.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake, Central Business District","19098.9"
"5070819","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_819.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake, Central Business District","106002"
"5070617","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_617.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","71851.5"
"5070618","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_618.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","71939.5"
"5070856","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_856.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake, Central Business District","112514"
"5070884","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_884.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake, Central Business District","118665"
"4071440","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_1440.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Medium","Estate","Lake, Central Business District","337365"
"5071170","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_1170.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Beach","200400"
"4071498","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","The Hub","HUB_1498.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Medium","Estate","Lake, Central Business District","397694"
"5080026","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB4B6F5f044B2DE24decE953afA59BB540366fC5D","Kolland","KOL_26.jpg","Kolland is an exclusive media-centric zone which is adjacent to Founderland. This island will be split into two notable areas: the first, a city zone full of sophisticated high tech where the discerning influencers can network, research, endorse and, of course, communicate with their communities. The second area surrounding the glamorous city hub is the luxurious residential area known as Kolland Drive. Here, Key Opinion Leaders and their guests will be able to relax in chic sci-fi surroundings.","KOL","Small","Estate","Beach","21803.9"
"5070853","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xb60058233b9dC6811192dC85281c4022a31126Af","The Hub","HUB_853.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","111596"
"5071226","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xb6ECE5b5aF5b12f868D1835a640943eE20f9BAd4","The Hub","HUB_1226.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","221030"
"2071712","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB72204ae6228aDaD2Cac953ed10848C6159D9396","The Hub","HUB_1712.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Giant","Estate","Central Business District","1009950"
"5110031","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xb8659611009E0553f53A7aA75c754745D2cD6eb6","Underworld 3","UW3_31.jpg","The Underworld is segmented into three levels, with the upper-most level being dedicated to underwater activities including the opportunity to swim with marine life and experience submarine tours of azure blue oceans. The second and third levels of The Underworld are composed of not-safe-for-work (NSFW) content where strip clubs and other edgy extra-curricular activities are to be expected.","UW3","Small","Estate","","191229"
"5071288","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xb9677e32843A4Dc5F741d74aBF928d55a68FB852","The Hub","HUB_1288.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake, Central Business District","242847"
"5071284","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xB9e83a50886f8E320f2Cf7BCb97C4697089627A0","The Hub","HUB_1284.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Beach","241426"
"5060396","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBb711b57Fb9E13D680E71Da3CFb1A6cFC74CE0c8","High Culture 3","HS3_396.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","","249621"
"5031100","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xbC6c4c189c760122c3161c17aC279546EeA4a0fd","Entertainment","ENT_1100.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","Volcano","168742"
"5040227","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xbC6c4c189c760122c3161c17aC279546EeA4a0fd","High Culture 1","HS1_227.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS1","Small","Estate","Sky view","191241"
"5071224","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xbC6c4c189c760122c3161c17aC279546EeA4a0fd","The Hub","HUB_1224.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","220131"
"5100977","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xbC6c4c189c760122c3161c17aC279546EeA4a0fd","Underworld 2","UW2_977.jpg","The Underworld is segmented into three levels, with the upper-most level being dedicated to underwater activities including the opportunity to swim with marine life and experience submarine tours of azure blue oceans. The second and third levels of The Underworld are composed of not-safe-for-work (NSFW) content where strip clubs and other edgy extra-curricular activities are to be expected.","UW2","Small","Estate","","253169"
"4020304","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","Education","EDU_304.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Medium","Estate","Airport, Ferry Port","310307"
"4020299","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","Education","EDU_299.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Medium","Estate","University District","297604"
"5060341","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","High Culture 3","HS3_341.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","184249"
"5060308","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","High Culture 3","HS3_308.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","153821"
"5070264","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","The Hub","HUB_264.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","30074.3"
"5070230","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","The Hub","HUB_230.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","26589.1"
"5070377","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","The Hub","HUB_377.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","41653.9"
"4071524","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","The Hub","HUB_1524.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Medium","Estate","","435290"
"3071624","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","The Hub","HUB_1624.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Large","Estate","","605590"
"5090336","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBe13cdaD7Df8Bd3C7f481b78DdB09314313c33e3","Underworld 1","UW1_336.jpg","The Underworld is segmented into three levels, with the upper-most level being dedicated to underwater activities including the opportunity to swim with marine life and experience submarine tours of azure blue oceans. The second and third levels of The Underworld are composed of not-safe-for-work (NSFW) content where strip clubs and other edgy extra-curricular activities are to be expected.","UW1","Small","Estate","Underworld Elevator","40026.5"
"4071508","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xBf07b3365686F2224aAA46bCE529b1BDa3F1DA07","The Hub","HUB_1508.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Medium","Estate","Central Business District","409221"
"5071253","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xc00667d8B00f35B3565A5c4458Dff1Cd718E3527","The Hub","HUB_1253.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","231182"
"5070418","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xc1A80900273F92fd490d96991fb21741090B4882","The Hub","HUB_418.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake","46431.2"
"5030149","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xC59Dc1BA540DDe7c88F15c4FA400de71835C2207","Entertainment","ENT_149.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","Little Vegas","21158.6"
"5071040","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xc5FA2B94f106A5B38644A1aDa09500702DD7f583","The Hub","HUB_1040.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Airport","154211"
"5071292","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xc7610188Eb55b700cf89D6461b1b559d6718bb77","The Hub","HUB_1292.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake","245118"
"5030973","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAadF465695b80D5F8A1079b6646ba0bDbbaa4307","Entertainment","ENT_973.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","","130815"
"5070924","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xc977E7b16c33cF122302d5285247dA09a460Dda1","The Hub","HUB_924.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","128696"
"5030631","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xCA706d11048BE3B6e901554D6F6ff690f4029AFb","Entertainment","ENT_631.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","Volcanic Beach","65110.5"
"5071298","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xCa863e64BbFaA0BeeD764C379470Dd49eEf7b9FB","The Hub","HUB_1298.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","247626"
"5071301","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xcc03475C13B7a9c0488B989f735d402F38Ee7f99","The Hub","HUB_1301.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","248943"
"5050305","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xcC6f4CCb0D34D8cC04b41CB4C2eC082EcFA64Eb1","High Culture 2","HS2_305.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS2","Small","Estate","Sky view","159028"
"5070750","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xcC6f4CCb0D34D8cC04b41CB4C2eC082EcFA64Eb1","The Hub","HUB_750.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","93255.4"
"5071312","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xCDA114E4433e86Fd6904b9d00Be8244637732097","The Hub","HUB_1312.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","253744"
"5070726","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xCF454f2a4a4Fe8a0a3Cf45A27833C7d6477D815b","The Hub","HUB_726.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","90045"
"5071044","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xcfe1CCF15327a6Bd64Cf52C9387fF0Ba16D69C41","The Hub","HUB_1044.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","155533"
"5071267","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xcfe1CCF15327a6Bd64Cf52C9387fF0Ba16D69C41","The Hub","HUB_1267.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Lake, Central Business District","235590"
"4031365","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xd1c70C1F604Bd38C888122246322b8fc2caFFC6D","Entertainment","ENT_1365.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Medium","Estate","Volcano, Little Vegas","309512"
"5010014","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xD266d61ac22C2a2Ac2Dd832e79c14EA152c998D6","Founderland","CGI_14.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21789.4"
"5040133","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xD266d61ac22C2a2Ac2Dd832e79c14EA152c998D6","High Culture 1","HS1_133.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS1","Small","Estate","Sky view","107547"
"5040036","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xD266d61ac22C2a2Ac2Dd832e79c14EA152c998D6","High Culture 1","HS1_36.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS1","Small","Estate","","40927.7"
"5040223","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xD266d61ac22C2a2Ac2Dd832e79c14EA152c998D6","High Culture 1","HS1_223.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS1","Small","Estate","","189417"
"5060283","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xD266d61ac22C2a2Ac2Dd832e79c14EA152c998D6","High Culture 3","HS3_283.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Fashion Hub","135725"
